"gene_id","symbol"
15211,"Hexa"
15212,"Hexb"
15213,"Hey1"
15214,"Hey2"
15228,"Foxg1"
15233,"Hgd"
15234,"Hgf"
15239,"Hgs"
15245,"Hhip"
15251,"Hif1a"
15257,"Hipk1"
15258,"Hipk2"
15259,"Hipk3"
15267,"H2ac18"
15270,"H2afx"
15275,"Hk1"
15277,"Hk2"
15288,"Hmbs"
15289,"Hmgb1"
15356,"Hmgcl"
15357,"Hmgcr"
15360,"Hmgcs2"
15366,"Hmmr"
15368,"Hmox1"
15369,"Hmox2"
15370,"Nr4a1"
15376,"Foxa2"
15378,"Hnf4a"
15379,"Onecut1"
15381,"Hnrnpc"
15382,"Hnrnpa1"
15387,"Hnrnpk"
15394,"Hoxa1"
15407,"Hoxb1"
15429,"Hoxd1"
15442,"Hpse"
15445,"Hpd"
15450,"Lipc"
15452,"Hprt"
15461,"Hras"
15464,"Hrc"
15465,"Hrh1"
15466,"Hrh2"
15467,"Eif2ak1"
15469,"Prmt1"
15476,"Hs3st1"
15478,"Hs3st3a1"
15481,"Hspa8"
15482,"Hspa1l"
15483,"Hsd11b1"
15484,"Hsd11b2"
15485,"Hsd17b1"
15486,"Hsd17b2"
15487,"Hsd17b3"
15488,"Hsd17b4"
15490,"Hsd17b7"
15492,"Hsd3b1"
15493,"Hsd3b2"
15495,"Hsd3b4"
15496,"Hsd3b5"
15497,"Hsd3b6"
15502,"Dnaja1"
15505,"Hsph1"
15507,"Hspb1"
15510,"Hspd1"
15511,"Hspa1b"
15512,"Hspa2"
15516,"Hsp90ab1"
15519,"Hsp90aa1"
15525,"Hspa4"
15526,"Hspa9"
15529,"Sdc2"
15530,"Hspg2"
15531,"Ndst1"
15550,"Htr1a"
15551,"Htr1b"
15552,"Htr1d"
15557,"Htr1f"
15558,"Htr2a"
15559,"Htr2b"
15560,"Htr2c"
15561,"Htr3a"
15562,"Htr4"
15563,"Htr5a"
15564,"Htr5b"
15565,"Htr6"
15566,"Htr7"
15567,"Slc6a4"
15568,"Elavl1"
15574,"Hus1"
15586,"Hyal1"
15587,"Hyal2"
15874,"Iapp"
15891,"Ibsp"
15894,"Icam1"
15896,"Icam2"
15901,"Id1"
15902,"Id2"
15903,"Id3"
15904,"Id4"
15926,"Idh1"
15929,"Idh3g"
15930,"Ido1"
15931,"Ids"
15932,"Idua"
15945,"Cxcl10"
15951,"Ifi204"
15953,"Ifi47"
15962,"Ifna1"
15964,"Ifna11"
15965,"Ifna2"
15967,"Ifna4"
15968,"Ifna5"
15969,"Ifna6"
15970,"Ifna7"
15972,"Ifna9"
15974,"Ifnab"
15975,"Ifnar1"
15976,"Ifnar2"
15977,"Ifnb1"
15978,"Ifng"
15979,"Ifngr1"
15980,"Ifngr2"
15985,"Cd79b"
16000,"Igf1"
16001,"Igf1r"
16002,"Igf2"
16004,"Igf2r"
16005,"Igfals"
16009,"Igfbp3"
16147,"Ihh"
16149,"Cd74"
16150,"Ikbkb"
16151,"Ikbkg"
16153,"Il10"
16154,"Il10ra"
16155,"Il10rb"
16156,"Il11"
16157,"Il11ra1"
16158,"Il11ra2"
16159,"Il12a"
16160,"Il12b"
16161,"Il12rb1"
16162,"Il12rb2"
16163,"Il13"
16164,"Il13ra1"
16165,"Il13ra2"
16168,"Il15"
16169,"Il15ra"
16170,"Il16"
16171,"Il17a"
16172,"Il17ra"
16173,"Il18"
16174,"Il18rap"
16175,"Il1a"
16176,"Il1b"
16177,"Il1r1"
16178,"Il1r2"
16179,"Irak1"
16180,"Il1rap"
16181,"Il1rn"
16182,"Il18r1"
16183,"Il2"
16184,"Il2ra"
16185,"Il2rb"
16186,"Il2rg"
16187,"Il3"
16188,"Il3ra"
16189,"Il4"
16190,"Il4ra"
16191,"Il5"
16192,"Il5ra"
16193,"Il6"
16194,"Il6ra"
16195,"Il6st"
16196,"Il7"
16197,"Il7r"
16198,"Il9"
16199,"Il9r"
16202,"Ilk"
16204,"Fabp6"
16211,"Kpnb1"
16322,"Inha"
16323,"Inhba"
16324,"Inhbb"
16325,"Inhbc"
16326,"Inhbe"
16329,"Inpp1"
16330,"Inpp5b"
16331,"Inpp5d"
16332,"Inppl1"
16333,"Ins1"
16334,"Ins2"
16336,"Insl3"
16337,"Insr"
16341,"Eif3e"
16348,"Invs"
16362,"Irf1"
16364,"Irf4"
16367,"Irs1"
16369,"Irs3"
16370,"Irs4"
16391,"Irf9"
16392,"Isl1"
16396,"Itch"
16398,"Itga2"
16399,"Itga2b"
16400,"Itga3"
16401,"Itga4"
16402,"Itga5"
16403,"Itga6"
16404,"Itga7"
16407,"Itgae"
16408,"Itgal"
16409,"Itgam"
16410,"Itgav"
16411,"Itgax"
16412,"Itgb1"
16414,"Itgb2"
16415,"Itgb2l"
16416,"Itgb3"
16418,"Eif6"
16419,"Itgb5"
16420,"Itgb6"
16421,"Itgb7"
16423,"Cd47"
16428,"Itk"
16430,"Stt3a"
16434,"Itpa"
16438,"Itpr1"
16439,"Itpr2"
16440,"Itpr3"
16449,"Jag1"
16450,"Jag2"
16451,"Jak1"
16452,"Jak2"
16453,"Jak3"
16456,"F11r"
16468,"Jarid2"
16475,"Ajuba"
16476,"Jun"
16477,"Junb"
16478,"Jund"
16492,"Kcna4"
16508,"Kcnd2"
16509,"Kcne1"
16513,"Kcnj10"
16514,"Kcnj11"
16515,"Kcnj12"
16516,"Kcnj15"
16517,"Kcnj16"
16518,"Kcnj2"
16519,"Kcnj3"
16520,"Kcnj4"
16521,"Kcnj5"
16522,"Kcnj6"
16523,"Kcnj8"
16524,"Kcnj9"
16526,"Kcnk2"
16527,"Kcnk3"
16529,"Kcnk5"
16531,"Kcnma1"
16532,"Kcnu1"
16533,"Kcnmb1"
16534,"Kcnn4"
16535,"Kcnq1"
16536,"Kcnq2"
16541,"Napsa"
16542,"Kdr"
16548,"Khk"
16568,"Kif3a"
16572,"Kif5a"
16573,"Kif5b"
16574,"Kif5c"
16576,"Kif7"
16590,"Kit"
16591,"Kl"
16592,"Fabp5"
16598,"Klf2"
16600,"Klf4"
16612,"Klk1"
16613,"Klk1b11"
16616,"Klk1b21"
16617,"Klk1b24"
16618,"Klk1b26"
16621,"Klkb1"
16622,"Klk1b5"
16623,"Klk1b1"
16624,"Klk1b8"
16627,"Klra1"
16634,"Klra3"
16635,"Klra4"
16638,"Klra7"
16639,"Klra8"
16640,"Klra9"
16641,"Klrc1"
16642,"Klrc2"
16643,"Klrd1"
16644,"Kng1"
16653,"Kras"
16658,"Mafb"
16660,"Krt31"
16661,"Krt10"
16663,"Krt13"
16664,"Krt14"
16665,"Krt15"
16666,"Krt16"
16667,"Krt17"
16668,"Krt18"
16669,"Krt19"
16670,"Krt32"
16671,"Krt33b"
16672,"Krt34"
16673,"Krt36"
16675,"Krt27"
16706,"Ksr1"
16728,"L1cam"
16765,"Stmn1"
16770,"Lalba"
16772,"Lama1"
16773,"Lama2"
16774,"Lama3"
16775,"Lama4"
16776,"Lama5"
16777,"Lamb1"
16779,"Lamb2"
16780,"Lamb3"
16782,"Lamc2"
16783,"Lamp1"
16784,"Lamp2"
16785,"Rpsa"
16790,"Anpep"
16792,"Laptm5"
16795,"Large1"
16797,"Lat"
16798,"Lats1"
16800,"Arhgef2"
16801,"Arhgef1"
16803,"Lbp"
16816,"Lcat"
16818,"Lck"
16819,"Lcn2"
16822,"Lcp2"
16828,"Ldha"
16832,"Ldhb"
16833,"Ldhc"
16835,"Ldlr"
16842,"Lef1"
16846,"Lep"
16847,"Lepr"
16848,"Lfng"
16866,"Lhb"
16867,"Lhcgr"
16873,"Lhx5"
16878,"Lif"
16880,"Lifr"
16881,"Lig1"
16882,"Lig3"
16885,"Limk1"
16886,"Limk2"
16889,"Lipa"
16890,"Lipe"
16891,"Lipg"
16897,"Llgl1"
16898,"Rps2"
16905,"Lmna"
16906,"Lmnb1"
16907,"Lmnb2"
16912,"Psmb9"
16913,"Psmb8"
16922,"Phyh"
16923,"Sh2b3"
16956,"Lpl"
16963,"Xcl1"
16971,"Lrp1"
16973,"Lrp5"
16974,"Lrp6"
16976,"Lrpap1"
16985,"Lsp1"
16987,"Lss"
16992,"Lta"
16993,"Lta4h"
16994,"Ltb"
16995,"Ltb4r1"
17000,"Ltbr"
17001,"Ltc4s"
17025,"Alad"
17059,"Klrb1c"
17060,"Blnk"
17082,"Il1rl1"
17086,"Ncr1"
17087,"Ly96"
17096,"Lyn"
17105,"Lyz2"
17110,"Lyz1"
17113,"M6pr"
17117,"Amacr"
17118,"Marcks"
17120,"Mad1l1"
17123,"Madcam1"
17125,"Smad1"
17126,"Smad2"
17127,"Smad3"
17128,"Smad4"
17129,"Smad5"
17130,"Smad6"
17131,"Smad7"
17132,"Maf"
17136,"Mag"
17149,"Magoh"
17155,"Man1a"
17156,"Man1a2"
17158,"Man2a1"
17159,"Man2b1"
17160,"Man2b2"
17161,"Maoa"
17164,"Mapkapk2"
17165,"Mapkapk5"
17167,"Marco"
17168,"Nprl3"
17171,"Mas1"
17174,"Masp1"
17175,"Masp2"
17179,"Matk"
17187,"Max"
17193,"Mbd4"
17194,"Mbl1"
17195,"Mbl2"
17199,"Mc1r"
17200,"Mc2r"
17201,"Mc3r"
17202,"Mc4r"
17203,"Mc5r"
17210,"Mcl1"
17215,"Mcm3"
17216,"Mcm2"
17217,"Mcm4"
17218,"Mcm5"
17219,"Mcm6"
17220,"Mcm7"
17221,"Cd46"
17222,"Anapc1"
17227,"Mcpt4"
17228,"Cma1"
17237,"Mgrn1"
17246,"Mdm2"
17248,"Mdm4"
17250,"Abcc1"
17252,"Rdh11"
17254,"Slc3a2"
17258,"Mef2a"
17259,"Mef2b"
17260,"Mef2c"
17261,"Mef2d"
17268,"Meis1"
17274,"Rab8a"
17287,"Mep1a"
17288,"Mep1b"
17295,"Met"
17305,"Mfng"
17308,"Mgat1"
17309,"Mgat3"
17311,"Kitl"
17318,"Mid1"
17319,"Mif"
17329,"Cxcl9"
17330,"Minpp1"
17342,"Mitf"
17344,"Pias2"
17346,"Mknk1"
17347,"Mknk2"
17350,"Mlh1"
17356,"Afdn"
17357,"Marcksl1"
17380,"Mme"
17386,"Mmp13"
17387,"Mmp14"
17388,"Mmp15"
17389,"Mmp16"
17390,"Mmp2"
17391,"Mmp24"
17392,"Mmp3"
17393,"Mmp7"
17395,"Mmp9"
17420,"Mnat1"
17423,"Ndst2"
17434,"Mocs2"
17436,"Me1"
17444,"Grap2"
17448,"Mdh2"
17449,"Mdh1"
17451,"Mos"
17463,"Psmd7"
17474,"Clec4d"
17475,"Mpdz"
17480,"Mpl"
17523,"Mpo"
17527,"Mpv17"
17528,"Mpz"
17532,"Mras"
17533,"Mrc1"
17534,"Mrc2"
17535,"Mre11a"
17540,"Mrvi1"
17684,"Cited2"
17685,"Msh2"
17686,"Msh3"
17688,"Msh6"
17690,"Msi1"
17691,"Sik1"
17698,"Msn"
17700,"Mstn"
17705,"ATP6"
17706,"ATP8"
17708,"COX1"
17709,"COX2"
17710,"COX3"
17711,"CYTB"
17716,"ND1"
17717,"ND2"
17718,"ND3"
17719,"ND4"
17720,"ND4L"
17721,"ND5"
17722,"ND6"
17724,"mt-Rnr1"
17725,"mt-Rnr2"
17726,"TrnA"
17727,"TrnC"
17728,"TrnD"
17729,"TrnE"
17730,"TrnF"
17731,"TrnG"
17732,"TrnH"
17733,"TrnI"
17734,"TrnK"
17735,"TrnL1"
17736,"TrnL2"
17737,"TrnM"
17738,"TrnN"
17739,"TrnP"
17740,"TrnQ"
17741,"TrnR"
17742,"TrnS1"
17743,"TrnS2"
17744,"TrnT"
17745,"TrnV"
17746,"TrnW"
17747,"TrnY"
17748,"Mt1"
17750,"Mt2"
17762,"Mapt"
17763,"Mtcp1"
17768,"Mthfd2"
17769,"Mthfr"
17772,"Mtm1"
17773,"Mtnr1a"
17775,"Laptm4a"
17777,"Mttp"
17833,"Muc5ac"
17850,"Mmut"
17855,"Mvk"
17863,"Myb"
17865,"Mybl2"
17869,"Myc"
17872,"Ppp1r15a"
17873,"Gadd45b"
17874,"Myd88"
17877,"Myf5"
17880,"Myh11"
17886,"Myh9"
17888,"Myh6"
17896,"Myl4"
17897,"Myl3"
17898,"Myl7"
17904,"Myl6"
17906,"Myl2"
17907,"Mylpf"
17909,"Myo10"
17931,"Ppp1r12a"
17938,"Naca"
17939,"Naga"
17940,"Naip1"
17948,"Naip2"
17951,"Naip5"
17952,"Naip6"
17960,"Nat1"
17961,"Nat2"
17962,"Nat3"
17965,"Nbl1"
17966,"Nbr1"
17967,"Ncam1"
17968,"Ncam2"
17969,"Ncf1"
17970,"Ncf2"
17972,"Ncf4"
17973,"Nck1"
17974,"Nck2"
17977,"Ncoa1"
17978,"Ncoa2"
17979,"Ncoa3"
17991,"Ndufa2"
17992,"Ndufa4"
17993,"Ndufs4"
17995,"Ndufv1"
17999,"Nedd4"
18000,"Sept2"
18007,"Neo1"
18010,"Neu1"
18014,"Neurog1"
18015,"Nf1"
18016,"Nf2"
18018,"Nfatc1"
18019,"Nfatc2"
18021,"Nfatc3"
18024,"Nfe2l2"
18033,"Nfkb1"
18034,"Nfkb2"
18035,"Nfkbia"
18036,"Nfkbib"
18037,"Nfkbie"
18041,"Nfs1"
18044,"Nfya"
18045,"Nfyb"
18046,"Nfyc"
18048,"Klk1b4"
18049,"Ngf"
18050,"Klk1b3"
18053,"Ngfr"
18099,"Nlk"
18101,"Nmbr"
18102,"Nme1"
18103,"Nme2"
18104,"Nqo1"
18106,"Cd244a"
18113,"Nnmt"
18115,"Nnt"
18119,"Nodal"
18121,"Nog"
18125,"Nos1"
18126,"Nos2"
18127,"Nos3"
18128,"Notch1"
18129,"Notch2"
18131,"Notch3"
18132,"Notch4"
18141,"Nup50"
18143,"Npas2"
18145,"Npc1"
18158,"Nppb"
18159,"Nppc"
18160,"Npr1"
18163,"Ctnnd2"
18166,"Npy1r"
18167,"Npy2r"
18168,"Npy5r"
18169,"Npy6r"
18173,"Slc11a1"
18174,"Slc11a2"
18176,"Nras"
18181,"Nrf1"
18183,"Nrg3"
18186,"Nrp1"
18189,"Nrxn1"
18190,"Nrxn2"
18191,"Nrxn3"
18193,"Nsd1"
18194,"Nsdhl"
18195,"Nsf"
18201,"Nsmaf"
18205,"Ntf3"
18207,"Nthl1"
18208,"Ntn1"
18209,"Ntn3"
18211,"Ntrk1"
18212,"Ntrk2"
18213,"Ntrk3"
18216,"Ntsr1"
18217,"Ntsr2"
18218,"Dusp8"
18222,"Numb"
18223,"Numbl"
18226,"Nup62"
18227,"Nr4a2"
18242,"Oat"
18260,"Ocln"
18263,"Odc1"
18293,"Ogdh"
18294,"Ogg1"
18307,"Olfr10"
18310,"Olfr13"
18312,"Olfr15"
18313,"Olfr16"
18314,"Olfr17"
18315,"Olfr18"
18316,"Olfr19"
18317,"Olfr2"
18322,"Olfr24"
18323,"Olfr25"
18324,"Olfr26"
18328,"Olfr3"
18329,"Olfr30"
18330,"Olfr31"
18331,"Olfr32"
18332,"Olfr33"
18341,"Olfr263"
18343,"Olfr44"
18344,"Olfr45"
18345,"Olfr46"
18346,"Olfr47"
18347,"Olfr48"
18348,"Olfr49"
18349,"Olfr5"
18350,"Olfr50"
18351,"Olfr51"
18352,"Olfr52"
18354,"Olfr54"
18356,"Olfr56"
18357,"Olfr57"
18358,"Olfr58"
18359,"Olfr59"
18361,"Olfr60"
18362,"Olfr61"
18363,"Olfr62"
18365,"Olfr65"
18366,"Olfr64"
18367,"Olfr66"
18368,"Olfr67"
18369,"Olfr68"
18370,"Olfr69"
18372,"Olfr8"
18373,"Olfr9"
18383,"Tnfrsf11b"
18386,"Oprd1"
18387,"Oprk1"
18389,"Oprl1"
18390,"Oprm1"
18392,"Orc1"
18393,"Orc2"
18412,"Sqstm1"
18413,"Osm"
18414,"Osmr"
18415,"Hspa4l"
18416,"Otc"
18417,"Cldn11"
18423,"Otx1"
18429,"Oxt"
18430,"Oxtr"
18436,"P2rx1"
18438,"P2rx4"
18439,"P2rx7"
18440,"P2rx6"
18441,"P2ry1"
18442,"P2ry2"
18451,"P4ha1"
18452,"P4ha2"
18453,"P4hb"
18458,"Pabpc1"
18459,"Pabpc2"
18472,"Pafah1b1"
18475,"Pafah1b2"
18476,"Pafah1b3"
18477,"Prdx1"
18478,"Pah"
18479,"Pak1"
18481,"Pak3"
18508,"Pax6"
18510,"Pax8"
18514,"Pbx1"
18518,"Igbp1"
18519,"Kat2b"
18521,"Pcbp2"
18534,"Pck1"
18538,"Pcna"
18563,"Pcx"
18566,"Pdcd1"
18571,"Pdcd6ip"
18573,"Pde1a"
18574,"Pde1b"
18575,"Pde1c"
18576,"Pde3b"
18577,"Pde4a"
18578,"Pde4b"
18582,"Pde6d"
18583,"Pde7a"
18584,"Pde8a"
18585,"Pde9a"
18587,"Pde6b"
18588,"Pde6g"
18590,"Pdgfa"
18591,"Pdgfb"
18595,"Pdgfra"
18596,"Pdgfrb"
18597,"Pdha1"
18598,"Pdha2"
18605,"Enpp1"
18606,"Enpp2"
18607,"Pdpk1"
18609,"Pdx1"
18610,"Pdyn"
18613,"Pecam1"
18618,"Pemt"
18619,"Penk"
18626,"Per1"
18627,"Per2"
18628,"Per3"
18631,"Pex11a"
18632,"Pex11b"
18633,"Pex16"
18634,"Pex7"
18639,"Pfkfb1"
18640,"Pfkfb2"
18641,"Pfkl"
18642,"Pfkm"
18643,"Pfn1"
18645,"Pfn2"
18646,"Prf1"
18648,"Pgam1"
18654,"Pgf"
18655,"Pgk1"
18663,"Pgk2"
18667,"Pgr"
18669,"Abcb1b"
18670,"Abcb4"
18671,"Abcb1a"
18679,"Phka1"
18682,"Phkg1"
18700,"Piga"
18701,"Pigf"
18703,"Pigr"
18704,"Pik3c2a"
18705,"Pik3c2g"
18706,"Pik3ca"
18707,"Pik3cd"
18708,"Pik3r1"
18709,"Pik3r2"
18710,"Pik3r3"
18711,"Pikfyve"
18712,"Pim1"
18717,"Pip5k1c"
18718,"Pip4k2a"
18719,"Pip5k1b"
18720,"Pip5k1a"
18722,"Pira1"
18724,"Pira11"
18725,"Pira2"
18726,"Lilra6"
18727,"Pira4"
18729,"Pira6"
18730,"Pira7"
18733,"Pirb"
18736,"Pou1f1"
18741,"Pitx2"
18746,"Pkm"
18747,"Prkaca"
18749,"Prkacb"
18750,"Prkca"
18751,"Prkcb"
18752,"Prkcg"
18753,"Prkcd"
18754,"Prkce"
18755,"Prkch"
18759,"Prkci"
18760,"Prkd1"
18761,"Prkcq"
18762,"Prkcz"
18770,"Pklr"
18777,"Lypla1"
18778,"Pla2g1b"
18779,"Pla2r1"
18780,"Pla2g2a"
18781,"Pla2g2c"
18782,"Pla2g2d"
18783,"Pla2g4a"
18784,"Pla2g5"
18786,"Plaa"
18787,"Serpine1"
18788,"Serpinb2"
18789,"Papola"
18791,"Plat"
18792,"Plau"
18793,"Plaur"
18795,"Plcb1"
18796,"Plcb2"
18797,"Plcb3"
18798,"Plcb4"
18799,"Plcd1"
18802,"Plcd4"
18803,"Plcg1"
18805,"Pld1"
18806,"Pld2"
18807,"Pld3"
18815,"Plg"
18816,"Serpinf2"
18817,"Plk1"
18821,"Pln"
18822,"Plod1"
18829,"Ccl21a"
18830,"Pltp"
18844,"Plxna1"
18845,"Plxna2"
18846,"Plxna3"
18854,"Pml"
18861,"Pms2"
18946,"Pnliprp1"
18947,"Pnliprp2"
18948,"Pnmt"
18949,"Pnn"
18950,"Pnp"
18952,"Sept4"
18968,"Pola1"
18969,"Pola2"
18970,"Polb"
18971,"Pold1"
18972,"Pold2"
18973,"Pole"
18974,"Pole2"
18976,"Pomc"
18983,"Cnot7"
18999,"Pou5f1"
19012,"Plpp1"
19013,"Ppara"
19014,"Med1"
19015,"Ppard"
19016,"Pparg"
19017,"Ppargc1a"
19025,"Ctsa"
19042,"Ppm1a"
19043,"Ppm1b"
19044,"Ppox"
19045,"Ppp1ca"
19046,"Ppp1cb"
19047,"Ppp1cc"
19049,"Ppp1r1b"
19052,"Ppp2ca"
19053,"Ppp2cb"
19054,"Ppp2r3d"
19055,"Ppp3ca"
19056,"Ppp3cb"
19057,"Ppp3cc"
19058,"Ppp3r1"
19059,"Ppp3r2"
19060,"Ppp5c"
19062,"Inpp5k"
19063,"Ppt1"
19064,"Ppy"
19065,"Npy4r"
19069,"Nup88"
19072,"Prep"
19075,"Prim1"
19076,"Prim2"
19079,"Prkab1"
19082,"Prkag1"
19084,"Prkar1a"
19085,"Prkar1b"
19087,"Prkar2a"
19088,"Prkar2b"
19089,"Prkcsh"
19090,"Prkdc"
19091,"Prkg1"
19092,"Prkg2"
19094,"Mapk11"
19099,"Mapk8ip1"
19106,"Eif2ak2"
19109,"Prl"
19116,"Prlr"
19122,"Prnp"
19123,"Proc"
19124,"Procr"
19125,"Prodh"
19128,"Pros1"
19139,"Prps1"
19141,"Lgmn"
19156,"Psap"
19157,"Cyth1"
19158,"Cyth2"
19159,"Cyth3"
19164,"Psen1"
19165,"Psen2"
19166,"Psma2"
19167,"Psma3"
19170,"Psmb1"
19171,"Psmb10"
19172,"Psmb4"
19173,"Psmb5"
19175,"Psmb6"
19177,"Psmb7"
19179,"Psmc1"
19181,"Psmc2"
19182,"Psmc3"
19184,"Psmc5"
19185,"Psmd4"
19186,"Psme1"
19188,"Psme2"
19192,"Psme3"
19193,"Pipox"
19200,"Pstpip1"
19204,"Ptafr"
19206,"Ptch1"
19207,"Ptch2"
19208,"Ptcra"
19210,"Ptdss1"
19211,"Pten"
19214,"Ptgdr"
19215,"Ptgds"
19216,"Ptger1"
19217,"Ptger2"
19218,"Ptger3"
19219,"Ptger4"
19220,"Ptgfr"
19222,"Ptgir"
19223,"Ptgis"
19224,"Ptgs1"
19225,"Ptgs2"
19226,"Pth"
19227,"Pthlh"
19228,"Pth1r"
19229,"Ptk2b"
19241,"Tmsb4x"
19246,"Ptpn1"
19247,"Ptpn11"
19249,"Ptpn13"
19252,"Dusp1"
19255,"Ptpn2"
19259,"Ptpn5"
19261,"Sirpa"
19263,"Ptprb"
19264,"Ptprc"
19268,"Ptprf"
19271,"Ptprj"
19274,"Ptprm"
19279,"Ptprr"
19286,"Pts"
19294,"Nectin2"
19298,"Pex19"
19299,"Abcd3"
19300,"Abcd4"
19301,"Pxmp2"
19302,"Pex2"
19303,"Pxn"
19305,"Pex5"
19309,"Pygm"
19324,"Rab1a"
19325,"Rab10"
19326,"Rab11b"
19334,"Rab22a"
19338,"Rab33b"
19339,"Rab3a"
19340,"Rab3d"
19341,"Rab4a"
19344,"Rab5b"
19345,"Rab5c"
19349,"Rab7"
19353,"Rac1"
19354,"Rac2"
19355,"Rad1"
19357,"Rad21"
19358,"Rad23a"
19359,"Rad23b"
19360,"Rad50"
19361,"Rad51"
19363,"Rad51b"
19364,"Rad51d"
19365,"Rad52"
19366,"Rad54l"
19367,"Rad9a"
19368,"Raet1a"
19369,"Raet1b"
19370,"Raet1c"
19373,"Rag1"
19374,"Rag2"
19378,"Aldh1a2"
19384,"Ran"
19386,"Ranbp2"
19387,"Rangap1"
19395,"Rasgrp2"
19401,"Rara"
19414,"Rasa3"
19415,"Rasal1"
19416,"Rasd1"
19417,"Rasgrf1"
19418,"Rasgrf2"
19419,"Rasgrp1"
19428,"Rasl2-9"
19645,"Rb1"
19646,"Rbbp4"
19649,"Robo3"
19650,"Rbl1"
19651,"Rbl2"
19655,"Rbmx"
19656,"Rbmxl1"
19660,"Rbp2"
19664,"Rbpj"
19668,"Rbpjl"
19671,"Rce1"
19674,"Rcvrn"
19682,"Rdh5"
19683,"Rdh16"
19684,"Rdx"
19687,"Rfc1"
19696,"Rel"
19697,"Rela"
19698,"Relb"
19699,"Reln"
19701,"Ren1"
19702,"Ren2"
19703,"Renbp"
19704,"Upf1"
19712,"Rest"
19714,"Rev3l"
19718,"Rfc2"
19719,"Rfng"
19727,"Rfxank"
19730,"Ralgds"
19731,"Rgl1"
19732,"Rgl2"
19733,"Rgn"
19735,"Rgs2"
19739,"Rgs9"
19744,"Rheb"
19765,"Ralbp1"
19766,"Ripk1"
19773,"Rln1"
19782,"Rmrp"
19804,"Rn5s"
19819,"Rnaseh1"
19823,"Rnf7"
19826,"Rnps1"
19848,"Rnu2-10"
19850,"Rnu3a"
19858,"Rnu3b1"
19859,"Rnu3b2"
19860,"Rnu3b3"
19861,"Rnu3b4"
19876,"Robo1"
19877,"Rock1"
19878,"Rock2"
19879,"Slc22a8"
19883,"Rora"
19885,"Rorc"
19891,"Rpa2"
19892,"Rpe65"
19895,"Rpia"
19896,"Rpl10a"
19899,"Rpl18"
19921,"Rpl19"
19933,"Rpl21"
19934,"Rpl22"
19935,"Mrpl23"
19941,"Rpl26"
19942,"Rpl27"
19943,"Rpl28"
19944,"Rpl29"
19946,"Rpl30"
19951,"Rpl32"
19981,"Rpl37a"
19982,"Rpl36a"
19988,"Rpl6"
19989,"Rpl7"
20005,"Rpl9"
20014,"Rpn2"
20016,"Polr1c"
20017,"Polr1b"
20018,"Polr1d"
20019,"Polr1a"
20020,"Polr2a"
20021,"Polr2c"
20022,"Polr2j"
20042,"Rps12"
20044,"Rps14"
20054,"Rps15"
20055,"Rps16"
20068,"Rps17"
20084,"Rps18"
20085,"Rps19"
20088,"Rps24"
20090,"Rps29"
20091,"Rps3a1"
20102,"Rps4x"
20103,"Rps5"
20104,"Rps6"
20111,"Rps6ka1"
20112,"Rps6ka2"
20115,"Rps7"
20116,"Rps8"
20130,"Rras"
20133,"Rrm1"
20135,"Rrm2"
20148,"Dhrs3"
20181,"Rxra"
20182,"Rxrb"
20183,"Rxrg"
20184,"Uimc1"
20185,"Ncor1"
20186,"Nr1h4"
20187,"Ryk"
20190,"Ryr1"
20191,"Ryr2"
20192,"Ryr3"
20201,"S100a8"
20202,"S100a9"
20215,"Sag"
20216,"Acsm3"
20220,"Sap18"
20222,"Sf3a2"
20224,"Sar1a"
20226,"Sars"
20227,"Sart1"
20229,"Sat1"
20238,"Atxn1"
20249,"Scd1"
20250,"Scd2"
20259,"Scin"
20265,"Scn1a"
20266,"Scn1b"
20269,"Scn3a"
20271,"Scn5a"
20272,"Scn7a"
20274,"Scn9a"
20276,"Scnn1a"
20277,"Scnn1b"
20278,"Scnn1g"
20280,"Scp2"
20287,"Sct"
20288,"Msr1"
20290,"Ccl1"
20292,"Ccl11"
20293,"Ccl12"
20295,"Ccl17"
20296,"Ccl2"
20297,"Ccl20"
20299,"Ccl22"
20300,"Ccl25"
20301,"Ccl27a"
20302,"Ccl3"
20303,"Ccl4"
20304,"Ccl5"
20305,"Ccl6"
20306,"Ccl7"
20307,"Ccl8"
20308,"Ccl9"
20309,"Cxcl15"
20310,"Cxcl2"
20311,"Cxcl5"
20312,"Cx3cl1"
20315,"Cxcl12"
20317,"Serpinf1"
20319,"Sfrp2"
20322,"Sord"
20333,"Sec22b"
20334,"Sec23a"
20335,"Sec61g"
20338,"Sel1l"
20339,"Sele"
20340,"Glg1"
20341,"Selenbp1"
20342,"Selenbp2"
20343,"Sell"
20344,"Selp"
20345,"Selplg"
20346,"Sema3a"
20347,"Sema3b"
20348,"Sema3c"
20349,"Sema3e"
20350,"Sema3f"
20351,"Sema4a"
20352,"Sema4b"
20353,"Sema4c"
20354,"Sema4d"
20355,"Sema4f"
20356,"Sema5a"
20357,"Sema5b"
20358,"Sema6a"
20359,"Sema6b"
20360,"Sema6c"
20361,"Sema7a"
20362,"Sept8"
20371,"Foxp3"
20375,"Spi1"
20377,"Sfrp1"
20379,"Sfrp4"
20382,"Srsf2"
20383,"Srsf3"
20384,"Srsf5"
20387,"Sftpa1"
20390,"Sftpd"
20393,"Sgk1"
20397,"Sgpl1"
20399,"Sh2b1"
20400,"Sh2d1a"
20404,"Sh3gl2"
20405,"Sh3gl1"
